chembl194540 4
chembl388978 3.39794
chembl248713 3.1549
chembl429478 3.09691
chembl561334 3.09691
chembl194721 3.04576
chembl215803 3
chembl557318 3
chembl194721 3
chembl215803 3
chembl248712 2.95861
chembl249303 2.74473
chembl192216 2.69897
chembl384304 2.69897
chembl455657 2.69897
chembl3648115 2.69897
chembl3648111 2.69897
chembl3648112 2.69897
chembl3648111 2.69897
chembl3648115 2.69897
chembl3648112 2.69897
chembl400749 2.60206
chembl410883 2.55284
chembl410883 2.55284
chembl193922 2.52288
chembl400569 2.52288
chembl2029900 2.52288
chembl3644026 2.52288
chembl3648112 2.52288
chembl3648109 2.52288
chembl1944698 2.52288
chembl2103840 2.52288
chembl3648109 2.52288
chembl3648112 2.52288
chembl3644026 2.52288
chembl193367 2.39794
chembl195423 2.39794
chembl370522 2.39794
chembl3644033 2.39794
chembl3648096 2.39794
chembl3639469 2.39794
chembl3639469 2.39794
chembl3644033 2.39794
chembl3648096 2.39794
chembl388978 2.3098
chembl318999 2.30103
chembl213713 2.30103
chembl440411 2.30103
chembl337300 2.30103
chembl462192 2.30103
chembl562754 2.30103
chembl102926 2.30103
chembl3648082 2.30103
chembl3648076 2.30103
chembl3648116 2.30103
chembl3648095 2.30103
chembl3648110 2.30103
chembl3648117 2.30103
chembl3648110 2.30103
chembl3648116 2.30103
chembl3648117 2.30103
chembl3648082 2.30103
chembl3648076 2.30103
chembl3648095 2.30103
chembl1999931 2.29999
chembl248891 2.25181
chembl73243 2.22185
chembl191003 2.22185
chembl291324 2.22185
chembl2029901 2.22185
chembl3648113 2.1549
chembl3648107 2.1549
chembl3648107 2.1549
chembl3648113 2.1549
chembl411887 2.14874
chembl411887 2.14874
chembl400568 2.13077
chembl2158853 2.13077
chembl388978 2.09691
chembl372464 2.09691
chembl3644032 2.09691
chembl3648123 2.09691
chembl3639469 2.09691
chembl3648115 2.09691
chembl3644032 2.09691
chembl3648115 2.09691
chembl3648123 2.09691
chembl3639469 2.09691
chembl249500 2.07058
chembl48362 2.04576
chembl370728 2.04576
chembl372465 2.04576
chembl400906 2.04576
chembl460087 2.04576
chembl3644033 2.04576
chembl3644034 2.04576
chembl3648125 2.04576
chembl3648125 2.04576
chembl3644034 2.04576
chembl3644033 2.04576
chembl271136 2.03152
chembl271136 2.03152
chembl319467 2.02228
chembl83320 2
chembl269827 2
chembl193519 2
chembl195641 2
chembl269827 2
chembl2012408 2
chembl2012409 2
chembl3648072 2
chembl3648072 2
chembl364935 1.95861
chembl460102 1.95861
chembl460103 1.95861
chembl563308 1.95861
chembl3648122 1.95861
chembl3648118 1.95861
chembl3648118 1.95861
chembl3648122 1.95861
chembl409892 1.92082
chembl1964259 1.92082
chembl409731 1.92082
chembl402157 1.92082
chembl409892 1.92082
chembl409731 1.92082
chembl509406 1.92082
chembl99780 1.92082
chembl99780 1.92082
chembl2158843 1.92082
chembl3644024 1.92082
chembl3644024 1.92082
chembl401064 1.88606
chembl2012403 1.88606
chembl3648073 1.88606
chembl3648073 1.88606
chembl372503 1.85387
chembl215086 1.85387
chembl268507 1.85387
chembl249304 1.85387
chembl3648074 1.85387
chembl3648083 1.85387
chembl3648074 1.85387
chembl3648083 1.85387
chembl72548 1.82391
chembl445945 1.82391
chembl270544 1.82391
chembl444874 1.82391
chembl363138 1.82391
chembl445945 1.82391
chembl270544 1.82391
chembl1241849 1.82391
chembl1800449 1.82391
chembl2012399 1.82391
chembl3648120 1.82391
chembl3648114 1.82391
chembl3648114 1.82391
chembl3648120 1.82391
chembl429142 1.79588
chembl429142 1.79588
chembl2012398 1.79588
chembl3644032 1.79588
chembl3648085 1.79588
chembl3648094 1.79588
chembl3648094 1.79588
chembl3648085 1.79588
chembl3644032 1.79588
chembl270132 1.76955
chembl300389 1.76955
chembl385733 1.76955
chembl270132 1.76955
chembl3648102 1.76955
chembl3648102 1.76955
chembl3691683 1.75696
chembl3691683 1.75696
chembl388978 1.74473
chembl3648106 1.74473
chembl3648106 1.74473
chembl1234087 1.72125
chembl411224 1.72125
chembl269883 1.72125
chembl392776 1.72125
chembl269883 1.72125
chembl411224 1.72125
chembl1800464 1.72125
chembl393929 1.72125
chembl2012400 1.72125
chembl3648104 1.72125
chembl3648104 1.72125
chembl3085239 1.69897
chembl235345 1.69897
chembl79049 1.69897
chembl1800450 1.69897
chembl1800465 1.69897
chembl1235529 1.69897
chembl191336 1.67778
chembl2012412 1.67778
chembl3648093 1.67778
chembl3648093 1.67778
chembl372672 1.65758
chembl210390 1.65758
chembl402370 1.65758
chembl2012411 1.65758
chembl3648103 1.65758
chembl3648103 1.65758
chembl391437 1.63827
chembl1800455 1.63827
chembl2402947 1.63827
chembl3644022 1.63827
chembl3691684 1.63827
chembl3691684 1.63827
chembl3644022 1.63827
chembl424696 1.61979
chembl2012401 1.61979
chembl2012402 1.61979
chembl3644021 1.61979
chembl2012308 1.61979
chembl3644021 1.61979
chembl367625 1.60206
chembl191893 1.60206
chembl556392 1.60206
chembl553397 1.60206
chembl3648108 1.60206
chembl3648108 1.60206
chembl559487 1.58503
chembl3648084 1.56864
chembl3648119 1.56864
chembl3648119 1.56864
chembl3648084 1.56864
chembl172140 1.55284
chembl368215 1.55284
chembl216126 1.55284
chembl257831 1.55284
chembl255718 1.55284
chembl2029908 1.55284
chembl1794055 1.5376
chembl400859 1.5376
chembl271595 1.5376
chembl453629 1.5376
chembl3691684 1.5376
chembl3691684 1.5376
chembl102871 1.52288
chembl177138 1.52288
chembl255262 1.52288
chembl428690 1.52288
chembl428690 1.52288
chembl428690 1.52288
chembl367625 1.50864
chembl171891 1.50864
chembl391229 1.50864
chembl1800451 1.50864
chembl1800457 1.50864
chembl174773 1.49485
chembl370316 1.49485
chembl3644034 1.49485
chembl3644034 1.49485
chembl392775 1.48149
chembl194032 1.46852
chembl370485 1.46852
chembl404504 1.46852
chembl393929 1.45593
chembl50894 1.45593
chembl2158844 1.45593
chembl2158857 1.4437
chembl3644019 1.4437
chembl3644019 1.4437
chembl411426 1.4318
chembl411426 1.4318
chembl1964251 1.42022
chembl265903 1.42022
chembl2012397 1.42022
chembl367691 1.40894
chembl173459 1.40894
chembl176559 1.40894
chembl1964260 1.40894
chembl249502 1.40894
chembl1092754 1.40671
chembl2062936 1.40001
chembl174977 1.39794
chembl254979 1.39794
chembl415789 1.39794
chembl256558 1.39794
chembl1207227 1.39794
chembl2012406 1.39794
chembl368351 1.38722
chembl1964244 1.38722
chembl1964246 1.38722
chembl271160 1.38722
chembl248890 1.38722
chembl271160 1.38722
chembl2012407 1.38722
chembl3644020 1.38722
chembl3953845 1.38722
chembl3644020 1.38722
chembl2112297 1.37675
chembl402759 1.37675
chembl407709 1.36653
chembl193860 1.36653
chembl385190 1.36653
chembl407709 1.36653
chembl3644023 1.36653
chembl3648089 1.36653
chembl3648089 1.36653
chembl3644023 1.36653
chembl3691683 1.35655
chembl3648121 1.35655
chembl3648078 1.35655
chembl3648121 1.35655
chembl3691683 1.35655
chembl3648078 1.35655
chembl1964249 1.34679
chembl1964255 1.34679
chembl1800456 1.34679
chembl3648123 1.34679
chembl3648123 1.34679
chembl411425 1.33724
chembl411425 1.33724
chembl2402946 1.32975
chembl402158 1.3279
chembl2012410 1.3279
chembl234452 1.31876
chembl2158855 1.31876
chembl2403096 1.3098
chembl3648092 1.3098
chembl3648127 1.3098
chembl3648127 1.3098
chembl3648092 1.3098
chembl23327 1.30103
chembl1964247 1.30103
chembl403605 1.30103
chembl255263 1.30103
chembl507722 1.30103
chembl2012309 1.30103
chembl2403094 1.30103
chembl271953 1.29243
chembl271953 1.29243
chembl3644027 1.29243
chembl3644027 1.29243
chembl1964242 1.284
chembl563672 1.284
chembl150261 1.284
chembl522891 1.284
chembl251739 1.27572
chembl258805 1.25964
chembl1241758 1.25964
chembl2158845 1.25964
chembl3648128 1.25964
chembl3648128 1.25964
chembl3648128 1.25964
chembl3648128 1.25964
chembl1234086 1.25181
chembl2403088 1.23657
chembl282193 1.22185
chembl24484 1.22185
chembl45477 1.22185
chembl410072 1.22185
chembl365937 1.22185
chembl254171 1.22185
chembl258039 1.22185
chembl255932 1.22185
chembl410072 1.22185
chembl272028 1.22185
chembl488436 1.20761
chembl2158858 1.20761
chembl233153 1.20066
chembl3648090 1.20066
chembl3648090 1.20066
chembl1964245 1.19382
chembl1964253 1.19382
chembl541448 1.19382
chembl2403095 1.18046
chembl3823659 1.18046
chembl3930293 1.18046
chembl254367 1.17393
chembl3648124 1.16749
chembl3648124 1.16749
chembl272028 1.16115
