chembl388978 4
chembl526110 3.52288
chembl317703 3.48149
chembl321517 3.46852
chembl388978 3.4437
chembl476577 3.30103
chembl384304 3.27572
chembl1964259 3.26761
chembl14762 3.22185
chembl3919361 3.06702
chembl1964249 3
chembl359794 3
chembl186890 3
chembl184510 3
chembl478409 3
chembl509406 3
chembl559513 3
chembl1171950 3
chembl102926 3
chembl73303 3
chembl2103840 3
chembl3890528 2.96658
chembl318999 2.95861
chembl411224 2.92082
chembl411224 2.92082
chembl411224 2.92082
chembl388978 2.85387
chembl3919361 2.83565
chembl270544 2.82391
chembl445945 2.82391
chembl270544 2.82391
chembl445945 2.82391
chembl270544 2.82391
chembl3904602 2.82102
chembl409892 2.79588
chembl409892 2.79588
chembl3894860 2.77989
chembl3894860 2.77728
chembl271136 2.76955
chembl271136 2.76955
chembl429142 2.72125
chembl429142 2.72125
chembl260416 2.69897
chembl259838 2.69897
chembl298445 2.69897
chembl411887 2.69897
chembl178769 2.69897
chembl187081 2.69897
chembl364370 2.69897
chembl191003 2.69897
chembl213713 2.69897
chembl411887 2.69897
chembl260416 2.69897
chembl359794 2.69897
chembl495696 2.69897
chembl73303 2.69897
chembl190446 2.69897
chembl192602 2.69897
chembl190446 2.69897
chembl192602 2.69897
chembl487067 2.69897
chembl488257 2.69897
chembl453862 2.69897
chembl454648 2.69897
chembl462385 2.69897
chembl460102 2.69897
chembl462192 2.69897
chembl460087 2.69897
chembl455657 2.69897
chembl559845 2.69897
chembl560817 2.69897
chembl298445 2.69897
chembl194721 2.69897
chembl3298985 2.69897
chembl3298199 2.69897
chembl3648115 2.69897
chembl3648116 2.69897
chembl3648117 2.69897
chembl298445 2.69897
chembl3648115 2.69897
chembl3648116 2.69897
chembl3648117 2.69897
chembl409731 2.67778
chembl271953 2.67778
chembl271953 2.67778
chembl409731 2.67778
chembl271953 2.67778
chembl409731 2.67778
chembl269882 2.65758
chembl269882 2.65758
chembl269827 2.63827
chembl269827 2.63827
chembl269827 2.63827
chembl411426 2.60206
chembl270132 2.60206
chembl411426 2.60206
chembl411426 2.60206
chembl270132 2.60206
chembl388978 2.58503
chembl1794055 2.55284
chembl1794055 2.55284
chembl271595 2.55284
chembl490481 2.52302
chembl311464 2.52288
chembl269883 2.52288
chembl186101 2.52288
chembl384304 2.52288
chembl269883 2.52288
chembl188938 2.52288
chembl497564 2.52288
chembl490481 2.52288
chembl478407 2.52288
chembl477785 2.52288
chembl518383 2.52288
chembl488084 2.52288
chembl508129 2.52288
chembl453655 2.52288
chembl453629 2.52288
chembl455195 2.52288
chembl2163996 2.52288
chembl3644026 2.52288
chembl401303 2.52288
chembl3648110 2.52288
chembl3648112 2.52288
chembl3648109 2.52288
chembl1944698 2.52288
chembl3648109 2.52288
chembl3648110 2.52288
chembl3648112 2.52288
chembl401303 2.52288
chembl3644026 2.52288
chembl3890528 2.51856
chembl1964255 2.48149
chembl271160 2.46852
chembl271160 2.46852
chembl215803 2.46852
chembl271160 2.46852
chembl2064555 2.46852
chembl2163995 2.46852
chembl215803 2.46852
chembl3904602 2.44612
chembl1964251 2.4437
chembl388978 2.42022
chembl489477 2.39805
chembl60541 2.39794
chembl293068 2.39794
chembl73243 2.39794
chembl23327 2.39794
chembl178179 2.39794
chembl468963 2.39794
chembl485618 2.39794
chembl489477 2.39794
chembl518826 2.39794
chembl2163997 2.39794
chembl3357950 2.39794
chembl3644033 2.39794
chembl3648095 2.39794
chembl3648118 2.39794
chembl3648122 2.39794
chembl3648096 2.39794
chembl3648108 2.39794
chembl3639469 2.39794
chembl3648112 2.39794
chembl3648111 2.39794
chembl3648107 2.39794
chembl3648076 2.39794
chembl3648113 2.39794
chembl3648106 2.39794
chembl3648107 2.39794
chembl3648108 2.39794
chembl3648111 2.39794
chembl3648112 2.39794
chembl3648113 2.39794
chembl3648118 2.39794
chembl3648122 2.39794
chembl3644033 2.39794
chembl3648076 2.39794
chembl3639469 2.39794
chembl3648095 2.39794
chembl3648096 2.39794
chembl3648106 2.39794
chembl514197 2.38722
chembl1964244 2.36653
chembl1964244 2.36653
chembl410883 2.34679
chembl410883 2.34679
chembl1964250 2.34679
chembl410883 2.34679
chembl1964247 2.33724
chembl272667 2.33724
chembl314397 2.33724
chembl314397 2.33724
chembl272667 2.33724
chembl1964247 2.33724
chembl272667 2.33724
chembl314397 2.33724
chembl1964246 2.3279
chembl1964246 2.3279
chembl260163 2.30103
chembl427909 2.30103
chembl260417 2.30103
chembl79498 2.30103
chembl415471 2.30103
chembl72548 2.30103
chembl70824 2.30103
chembl72509 2.30103
chembl359554 2.30103
chembl427909 2.30103
chembl500804 2.30103
chembl260417 2.30103
chembl481562 2.30103
chembl452601 2.30103
chembl1241849 2.30103
chembl3099763 2.30103
chembl3354186 2.30103
chembl3648123 2.30103
chembl3648123 2.30103
chembl319467 2.26761
chembl1964242 2.25181
chembl1964245 2.25181
chembl1964242 2.25181
chembl1964245 2.25181
chembl1964253 2.25181
chembl1234086 2.24413
chembl1964260 2.24413
chembl103355 2.22185
chembl361894 2.22185
chembl186708 2.22185
chembl434337 2.22185
chembl215086 2.22185
chembl23254 2.22185
chembl520353 2.22185
chembl488436 2.22185
chembl476993 2.22185
chembl510436 2.22185
chembl488436 2.22185
chembl460103 2.22185
chembl1241567 2.22185
chembl3644024 2.22185
chembl3644032 2.22185
chembl3642650 2.22185
chembl3648072 2.22185
chembl3648115 2.22185
chembl3648114 2.22185
chembl3648110 2.22185
chembl3648119 2.22185
chembl3648110 2.22185
chembl3648114 2.22185
chembl3648119 2.22185
chembl3644032 2.22185
chembl3648072 2.22185
chembl3648115 2.22185
chembl3642650 2.22185
chembl3644024 2.22185
chembl2158843 2.17393
chembl410072 2.16749
chembl410072 2.16749
chembl312726 2.1549
chembl280074 2.1549
chembl360573 2.1549
chembl268507 2.1549
chembl256558 2.1549
chembl402370 2.1549
chembl402158 2.1549
chembl495557 2.1549
chembl388978 2.1549
chembl388978 2.1549
chembl3639469 2.1549
chembl3648110 2.1549
chembl3648094 2.1549
chembl3648083 2.1549
chembl3648125 2.1549
chembl3648110 2.1549
chembl3639469 2.1549
chembl3648125 2.1549
chembl3648094 2.1549
chembl3648083 2.1549
chembl407709 2.14874
chembl407709 2.14874
chembl1964257 2.12494
chembl411425 2.10237
chembl411425 2.10237
chembl411425 2.10237
chembl367150 2.09691
chembl187750 2.09691
chembl359554 2.09691
chembl484571 2.09691
chembl520187 2.09691
chembl485240 2.09691
chembl478828 2.09691
chembl515001 2.09691
chembl488085 2.09691
chembl3644033 2.09691
chembl3644034 2.09691
chembl3648128 2.09691
chembl3648082 2.09691
chembl3648102 2.09691
chembl3648128 2.09691
chembl3648074 2.09691
chembl3648128 2.09691
chembl3644034 2.09691
chembl3648082 2.09691
chembl3648074 2.09691
chembl3648102 2.09691
chembl3648128 2.09691
chembl3644033 2.09691
chembl388978 2.09151
chembl319467 2.09151
chembl272165 2.05061
chembl272165 2.05061
chembl408210 2.05061
chembl1234087 2.05061
chembl319467 2.05061
chembl272165 2.05061
chembl408210 2.05061
chembl2158844 2.05061
chembl490480 2.046
chembl294884 2.04576
chembl58224 2.04576
chembl254979 2.04576
chembl255718 2.04576
chembl496785 2.04576
chembl23254 2.04576
chembl490480 2.04576
chembl514690 2.04576
chembl508739 2.04576
chembl455467 2.04576
chembl291324 2.04576
chembl362560 2.04576
chembl3298418 2.04576
chembl3648121 2.04576
chembl3648120 2.04576
chembl3648084 2.04576
chembl3648120 2.04576
chembl3648121 2.04576
chembl3648084 2.04576
chembl103104 2.04096
chembl272380 2.03152
chembl272380 2.03152
chembl2112297 2.02228
chembl271952 2.02228
chembl271952 2.02228
chembl1276446 2.01323
chembl1276446 2.01323
chembl409690 2
chembl319903 2
chembl409690 2
chembl178785 2
chembl359963 2
chembl189455 2
chembl188665 2
chembl359999 2
chembl360206 2
chembl365229 2
chembl1276446 2
chembl102926 2
chembl415789 2
chembl257831 2
chembl403605 2
chembl402157 2
chembl404504 2
chembl255262 2
chembl409690 2
chembl1171948 2
chembl3298678 2
chembl3354187 2
chembl3642650 2
chembl3648073 2
chembl3655764 2
chembl3648073 2
chembl3642650 2
chembl3655764 2
chembl189963 2
chembl319103 1.97062
chembl421578 1.97062
chembl273060 1.95861
chembl273060 1.95861
chembl181114 1.95861
chembl273060 1.95861
chembl484738 1.95861
chembl453895 1.95861
chembl3298982 1.95861
chembl3644023 1.95861
chembl3642647 1.95861
chembl3648089 1.95861
chembl3648104 1.95861
chembl3648089 1.95861
chembl3648104 1.95861
chembl3642647 1.95861
chembl3644023 1.95861
chembl432491 1.92082
chembl411865 1.92082
chembl311992 1.92082
chembl82767 1.92082
chembl260103 1.92082
chembl309573 1.92082
chembl411865 1.92082
chembl260103 1.92082
chembl272028 1.92082
chembl272028 1.92082
chembl260103 1.92082
chembl411865 1.92082
chembl456963 1.92082
chembl1171949 1.92082
chembl3298310 1.92082
chembl3644034 1.92082
chembl3644021 1.92082
chembl3644027 1.92082
chembl3648085 1.92082
chembl3648085 1.92082
chembl3644034 1.92082
chembl3644021 1.92082
chembl3644027 1.92082
chembl1081263 1.90658
chembl103115 1.89963
chembl405145 1.88606
chembl411490 1.88606
chembl409104 1.88606
chembl409104 1.88606
chembl272833 1.88606
chembl1964258 1.88606
chembl411490 1.88606
chembl385733 1.88606
chembl272833 1.88606
chembl411490 1.88606
chembl409104 1.88606
chembl515839 1.88606
chembl3298984 1.88606
chembl3298309 1.88606
chembl473631 1.87615
chembl83369 1.85387
chembl391229 1.85387
chembl424696 1.85387
chembl402759 1.85387
chembl515854 1.85387
chembl454645 1.85387
chembl556881 1.85387
chembl3648093 1.85387
chembl3648093 1.85387
chembl310529 1.82391
chembl411886 1.82391
chembl412091 1.82391
chembl411886 1.82391
chembl265903 1.82391
chembl412091 1.82391
chembl411886 1.82391
chembl485619 1.82391
chembl455194 1.82391
chembl50894 1.82391
chembl1800464 1.82391
chembl1081295 1.81248
chembl272389 1.79588
chembl307808 1.79588
chembl272389 1.79588
chembl361833 1.79588
chembl255932 1.79588
chembl272389 1.79588
chembl523735 1.79588
chembl478241 1.79588
chembl565459 1.79588
chembl2158857 1.79588
chembl3298414 1.79588
chembl3644032 1.79588
chembl3648126 1.79588
chembl3648127 1.79588
chembl3648126 1.79588
chembl3648127 1.79588
chembl3644032 1.79588
chembl192042 1.77006
chembl409868 1.76955
chembl409868 1.76955
chembl180814 1.76955
chembl409868 1.76955
chembl192042 1.76955
chembl515311 1.76955
chembl477786 1.76955
chembl487066 1.76955
chembl509012 1.76955
chembl563641 1.76955
chembl1080893 1.76955
chembl1080911 1.76955
chembl103382 1.75945
chembl79364 1.74473
chembl83775 1.74473
chembl442186 1.74473
chembl451462 1.74473
chembl3648103 1.74473
chembl3648103 1.74473
chembl272684 1.72125
chembl272684 1.72125
chembl272684 1.72125
chembl457979 1.72125
chembl457177 1.72125
chembl562104 1.72125
chembl1080913 1.72125
chembl2158845 1.72125
chembl3648092 1.72125
chembl3648092 1.72125
chembl295484 1.69897
chembl188938 1.69897
chembl186288 1.69897
chembl186680 1.69897
chembl254367 1.69897
chembl255263 1.69897
chembl496567 1.69897
chembl191834 1.69897
chembl191834 1.69897
chembl452602 1.69897
chembl297570 1.69897
chembl603097 1.69897
chembl603469 1.69897
chembl603469 1.69897
chembl401377 1.69897
chembl3655762 1.69897
chembl3648071 1.69897
chembl3655765 1.69897
chembl3648071 1.69897
chembl401377 1.69897
chembl3655762 1.69897
chembl3655765 1.69897
chembl1794054 1.67778
chembl271182 1.67778
chembl271182 1.67778
chembl1794054 1.67778
chembl271182 1.67778
chembl272217 1.67778
chembl1800449 1.67778
chembl2158855 1.67778
chembl3644019 1.67778
chembl3644022 1.67778
chembl3642648 1.67778
chembl3642648 1.67778
chembl3644019 1.67778
chembl3644022 1.67778
chembl412097 1.65758
chembl412097 1.65758
chembl254170 1.65758
chembl412097 1.65758
chembl1207227 1.65758
chembl2035044 1.65758
chembl309767 1.63827
chembl514913 1.63827
chembl191003 1.63827
chembl2158858 1.63827
chembl3357951 1.63827
chembl103285 1.63078
chembl216126 1.61979
chembl255463 1.61979
chembl476518 1.61979
chembl560818 1.61979
chembl1081628 1.61979
chembl3642646 1.61979
chembl3648124 1.61979
chembl3648124 1.61979
chembl3642646 1.61979
chembl319685 1.61083
chembl272026 1.60206
chembl272026 1.60206
chembl485431 1.60206
chembl510578 1.60206
chembl1761791 1.60206
chembl3099753 1.60206
chembl3644028 1.60206
chembl3648078 1.60206
chembl3823659 1.60206
chembl3648078 1.60206
chembl3644028 1.60206
chembl1964256 1.58503
chembl186163 1.58503
chembl491447 1.56864
chembl3648105 1.56864
chembl3648123 1.56864
chembl3648123 1.56864
chembl3648105 1.56864
chembl79356 1.55284
chembl272668 1.55284
chembl272668 1.55284
chembl495558 1.55284
chembl3648087 1.55284
chembl3648087 1.55284
chembl114917 1.53805
chembl185971 1.5376
chembl114917 1.5376
chembl565137 1.5376
chembl401377 1.5376
chembl3642649 1.5376
chembl401377 1.5376
chembl3642649 1.5376
chembl84944 1.52288
chembl270054 1.52288
chembl431336 1.52288
chembl48362 1.52288
chembl58483 1.52288
chembl48362 1.52288
chembl48362 1.52288
chembl364767 1.52288
chembl360530 1.52288
chembl231950 1.52288
chembl254171 1.52288
chembl258040 1.52288
chembl509730 1.52288
chembl576257 1.52288
chembl445813 1.52288
chembl574737 1.52288
chembl564884 1.50864
chembl2158854 1.50864
chembl102926 1.49485
chembl1084715 1.49485
chembl1241566 1.49485
chembl3642646 1.49485
chembl3642646 1.49485
chembl57256 1.48149
chembl183941 1.48149
chembl457888 1.48149
chembl1241662 1.48149
chembl3648100 1.48149
chembl3940661 1.48149
chembl3648100 1.48149
chembl115319 1.46903
chembl273061 1.46852
chembl101801 1.46852
chembl273061 1.46852
chembl273061 1.46852
chembl115319 1.46852
chembl23327 1.45593
chembl561440 1.45593
chembl609040 1.45593
chembl1080561 1.45593
chembl258805 1.45593
chembl1092754 1.44977
chembl72461 1.4437
chembl255255 1.4437
chembl457887 1.4437
chembl507722 1.4437
chembl455450 1.4437
chembl550959 1.4437
chembl3644020 1.4437
chembl3644020 1.4437
chembl191144 1.43203
chembl191144 1.4318
chembl455468 1.4318
chembl115220 1.4318
chembl72510 1.42022
chembl296468 1.42022
chembl507167 1.42022
chembl296468 1.42022
chembl297412 1.39794
chembl300767 1.39794
chembl258039 1.39794
chembl524059 1.39794
chembl359963 1.39794
chembl495751 1.39794
chembl428690 1.39794
chembl3099761 1.39794
chembl3655770 1.39794
chembl3655772 1.39794
chembl3655768 1.39794
chembl3655768 1.39794
chembl3655770 1.39794
chembl3655772 1.39794
chembl572157 1.38722
chembl1081451 1.38722
chembl3648101 1.38722
chembl3648101 1.38722
chembl488256 1.37675
chembl1800450 1.37675
chembl1800455 1.37675
chembl3642651 1.37675
chembl3648088 1.37675
chembl3648088 1.37675
chembl3642651 1.37675
chembl270054 1.36653
chembl272387 1.36653
chembl271183 1.36653
chembl270054 1.36653
chembl271183 1.36653
chembl272387 1.36653
chembl271183 1.36653
chembl272387 1.36653
chembl270054 1.36653
chembl190281 1.36653
chembl3644025 1.36653
chembl3644025 1.36653
chembl498659 1.35655
chembl559844 1.34679
chembl564829 1.34679
chembl271843 1.33724
chembl271843 1.33724
chembl188392 1.33724
chembl379218 1.33724
chembl271843 1.33724
chembl475948 1.33724
chembl296468 1.33724
chembl2158848 1.33724
chembl445813 1.3279
chembl560102 1.3279
chembl114851 1.31903
chembl81196 1.31876
chembl114851 1.31876
chembl3099762 1.31876
chembl3648090 1.31876
chembl3648090 1.31876
chembl58466 1.3098
chembl3644030 1.3098
chembl3648079 1.3098
chembl3648079 1.3098
chembl3644030 1.3098
chembl235849 1.30103
chembl364408 1.30103
chembl183158 1.30103
chembl184253 1.30103
chembl186054 1.30103
chembl187006 1.30103
chembl379495 1.30103
chembl513354 1.30103
chembl419753 1.30103
chembl419753 1.30103
chembl570002 1.30103
chembl79049 1.30103
chembl1800451 1.30103
chembl1080569 1.30103
chembl3099761 1.30103
chembl3655771 1.30103
chembl3655767 1.30103
chembl3655773 1.30103
chembl3655767 1.30103
chembl3655771 1.30103
chembl3655773 1.30103
chembl385190 1.29243
chembl3648086 1.29243
chembl3648086 1.29243
chembl363069 1.284
chembl522891 1.284
chembl1800456 1.284
chembl189350 1.27572
chembl1080569 1.27572
chembl1080569 1.27572
chembl271822 1.26761
chembl271137 1.26761
chembl83499 1.26761
chembl271137 1.26761
chembl271822 1.26761
chembl271822 1.26761
chembl271137 1.26761
chembl3648081 1.26761
chembl3648081 1.26761
chembl549675 1.25964
chembl2163999 1.25964
chembl3099762 1.25964
chembl1081830 1.25727
chembl115933 1.25197
chembl232556 1.25181
chembl115933 1.25181
chembl519422 1.25181
chembl572162 1.24413
chembl1080891 1.24413
chembl361348 1.22915
chembl564470 1.22915
chembl560301 1.22915
chembl407981 1.22185
chembl47527 1.22185
chembl46401 1.22185
chembl411491 1.22185
chembl411491 1.22185
chembl188312 1.22185
chembl411491 1.22185
chembl407981 1.22185
chembl1800465 1.22185
chembl2348155 1.22185
chembl3298823 1.22185
chembl411491 1.22185
chembl410293 1.21467
chembl410293 1.21467
chembl181293 1.21467
chembl410293 1.21467
chembl3967592 1.21467
chembl321939 1.21042
chembl408019 1.20761
chembl79848 1.20761
chembl379193 1.20761
chembl453651 1.20761
chembl1076721 1.20761
chembl365608 1.20066
chembl3648097 1.20066
chembl3822989 1.20066
chembl3648097 1.20066
chembl299032 1.19382
chembl3642649 1.19382
chembl3642649 1.19382
chembl82768 1.18709
chembl115994 1.17399
chembl115994 1.17393
chembl58139 1.16749
chembl60990 1.16749
chembl184115 1.16749
chembl458547 1.16749
chembl325606 1.16749
chembl1800452 1.16749
chembl325606 1.16698
chembl296468 1.16115
chembl565460 1.16115
chembl296468 1.16115
chembl3298983 1.16115
chembl47590 1.1549
chembl23327 1.1549
chembl1080912 1.1549
chembl23327 1.1549
chembl2011932 1.1549
chembl209280 1.14874
chembl3298312 1.14874
chembl82251 1.14267
chembl1087281 1.14267
chembl1080740 1.14267
chembl324577 1.131
chembl271842 1.13077
chembl271842 1.13077
chembl271842 1.13077
chembl324577 1.13077
chembl538195 1.13077
chembl1081439 1.13077
chembl1964243 1.12494
chembl271594 1.12494
chembl271594 1.12494
chembl1964243 1.12494
chembl392776 1.12494
chembl271594 1.12494
chembl568483 1.11919
chembl1086736 1.11919
chembl3099764 1.11919
chembl310755 1.11351
chembl2035042 1.11351
chembl336242 1.10791
chembl1809191 1.10791
chembl3648091 1.10791
chembl3648091 1.10791
chembl1081438 1.10237
chembl365341 1.09702
chembl295127 1.09691
chembl362722 1.09691
chembl319467 1.09691
chembl141247 1.09691
chembl419931 1.09691
chembl365341 1.09691
chembl3354188 1.09691
chembl507142 1.09151
chembl559639 1.09151
chembl59110 1.08619
chembl323392 1.08097
chembl483590 1.08092
chembl323392 1.08092
chembl550964 1.08092
chembl2035043 1.08092
chembl366230 1.07598
chembl2113092 1.07572
chembl277351 1.07572
chembl366230 1.07572
chembl115264 1.07099
chembl115264 1.07058
chembl3972676 1.07058
chembl232557 1.06048
chembl3955818 1.05899
chembl301639 1.05552
chembl2322701 1.05552
chembl112136 1.046
chembl185310 1.04576
chembl112136 1.04576
chembl463579 1.04576
chembl1800457 1.04576
chembl3354185 1.04576
chembl3655762 1.04576
chembl3655777 1.04576
chembl3655777 1.04576
chembl3655762 1.04576
